Datetime,PJME_MW
2013-02-16 18:00:00,22030.3
2013-02-16 19:00:00,23878.7
2013-02-16 20:00:00,23262.9
2013-02-16 21:00:00,23950.9
2013-02-16 22:00:00,23771.2
2013-02-16 23:00:00,23516.2
2013-02-17 00:00:00,22835.9
2013-02-17 01:00:00,21923.1
2013-02-17 02:00:00,21985.7
2013-02-17 03:00:00,22408.8
2013-02-17 04:00:00,21070.9
2013-02-17 05:00:00,20616.6
2013-02-17 06:00:00,20617.6
2013-02-17 07:00:00,21421.3
2013-02-17 08:00:00,22806.0
2013-02-17 09:00:00,21844.3
2013-02-17 10:00:00,21346.5
2013-02-17 11:00:00,20648.9
2013-02-17 12:00:00,20378.3
2013-02-17 13:00:00,20632.8
2013-02-17 14:00:00,21383.7
2013-02-17 15:00:00,24449.2
2013-02-17 16:00:00,21362.2
2013-02-17 17:00:00,22340.4
2013-02-17 18:00:00,21765.9
2013-02-17 19:00:00,21431.6
2013-02-17 20:00:00,21418.1
2013-02-17 21:00:00,21235.7
2013-02-17 22:00:00,21006.2
2013-02-17 23:00:00,20248.2
2013-02-18 00:00:00,21955.3
2013-02-18 01:00:00,22659.3
2013-02-18 02:00:00,22311.6
2013-02-18 03:00:00,22175.7
2013-02-18 04:00:00,22111.1
2013-02-18 05:00:00,23202.6
2013-02-18 06:00:00,22761.2
2013-02-18 07:00:00,21871.8
2013-02-18 08:00:00,22539.8
2013-02-18 09:00:00,22658.9
2013-02-18 10:00:00,22988.7
2013-02-18 11:00:00,26269.4
2013-02-18 12:00:00,24550.1
2013-02-18 13:00:00,23613.5
2013-02-18 14:00:00,23015.2
2013-02-18 15:00:00,22063.5
2013-02-18 16:00:00,22397.2
2013-02-18 17:00:00,23609.5
2013-02-18 18:00:00,23373.3
2013-02-18 19:00:00,23095.8
2013-02-18 20:00:00,21966.9
2013-02-18 21:00:00,22314.6
2013-02-18 22:00:00,20844.5
2013-02-18 23:00:00,21829.6
2013-02-19 00:00:00,24183.8
2013-02-19 01:00:00,23051.6
2013-02-19 02:00:00,23322.7
2013-02-19 03:00:00,23059.0
2013-02-19 04:00:00,24836.3
2013-02-19 05:00:00,22134.4
2013-02-19 06:00:00,22901.4
2013-02-19 07:00:00,22763.9
2013-02-19 08:00:00,24157.8
2013-02-19 09:00:00,22985.1
2013-02-19 10:00:00,23432.2
2013-02-19 11:00:00,28151.0
2013-02-19 12:00:00,24218.4
2013-02-19 13:00:00,24926.0
2013-02-19 14:00:00,24549.2
2013-02-19 15:00:00,23042.3
2013-02-19 16:00:00,21955.1
2013-02-19 17:00:00,22332.6
2013-02-19 18:00:00,23237.7
2013-02-19 19:00:00,24485.7
2013-02-19 20:00:00,24884.7
2013-02-19 21:00:00,24200.3
2013-02-19 22:00:00,23288.4
2013-02-19 23:00:00,23226.5
2013-02-20 00:00:00,22742.8
2013-02-20 01:00:00,20704.5
2013-02-20 02:00:00,21385.3
2013-02-20 03:00:00,22041.8
2013-02-20 04:00:00,21837.5
2013-02-20 05:00:00,20790.7
2013-02-20 06:00:00,21781.7
2013-02-20 07:00:00,22557.1
2013-02-20 08:00:00,22363.1
2013-02-20 09:00:00,24505.9
2013-02-20 10:00:00,24414.4
2013-02-20 11:00:00,23687.7
2013-02-20 12:00:00,24779.3
2013-02-20 13:00:00,23791.7
2013-02-20 14:00:00,24609.0
2013-02-20 15:00:00,24945.0
2013-02-20 16:00:00,23657.6
2013-02-20 17:00:00,24729.1
2013-02-20 18:00:00,24092.5
2013-02-20 19:00:00,23435.5
2013-02-20 20:00:00,22768.1
2013-02-20 21:00:00,21858.3
2013-02-20 22:00:00,22526.9
2013-02-20 23:00:00,22883.4
2013-02-21 00:00:00,22162.9
2013-02-21 01:00:00,22234.5
2013-02-21 02:00:00,21244.3
2013-02-21 03:00:00,22713.6
2013-02-21 04:00:00,22456.5
2013-02-21 05:00:00,22307.1
2013-02-21 06:00:00,23182.1
2013-02-21 07:00:00,22695.8
2013-02-21 08:00:00,23911.9
2013-02-21 09:00:00,24214.7
2013-02-21 10:00:00,24092.2
2013-02-21 11:00:00,22589.8
2013-02-21 12:00:00,25272.6
2013-02-21 13:00:00,22906.5
2013-02-21 14:00:00,22236.2
2013-02-21 15:00:00,23043.4
2013-02-21 16:00:00,25503.1
2013-02-21 17:00:00,24758.0
2013-02-21 18:00:00,24803.3
2013-02-21 19:00:00,23568.1
2013-02-21 20:00:00,24898.0
2013-02-21 21:00:00,24729.3
2013-02-21 22:00:00,24512.0
2013-02-21 23:00:00,27389.0
2013-02-22 00:00:00,25379.5
2013-02-22 01:00:00,24986.0
2013-02-22 02:00:00,24041.3
2013-02-22 03:00:00,23800.0
2013-02-22 04:00:00,23004.7
2013-02-22 05:00:00,24015.9
2013-02-22 06:00:00,22456.1
2013-02-22 07:00:00,23985.0
2013-02-22 08:00:00,23186.4
2013-02-22 09:00:00,23197.5
2013-02-22 10:00:00,22813.8
2013-02-22 11:00:00,22455.6
2013-02-22 12:00:00,23309.0
2013-02-22 13:00:00,24148.5
2013-02-22 14:00:00,24521.4
2013-02-22 15:00:00,22688.0
2013-02-22 16:00:00,23514.0
2013-02-22 17:00:00,25737.4
2013-02-22 18:00:00,23999.5
2013-02-22 19:00:00,24889.0
2013-02-22 20:00:00,26217.4
2013-02-22 21:00:00,21561.6
2013-02-22 22:00:00,21903.5
2013-02-22 23:00:00,22014.3
2013-02-23 00:00:00,20335.8
2013-02-23 01:00:00,20701.7
2013-02-23 02:00:00,21277.7
2013-02-23 03:00:00,20881.9
2013-02-23 04:00:00,22075.6
2013-02-23 05:00:00,22310.2
2013-02-23 06:00:00,21321.9
2013-02-23 07:00:00,22130.2
2013-02-23 08:00:00,22516.8
2013-02-23 09:00:00,21440.4
2013-02-23 10:00:00,20514.0
2013-02-23 11:00:00,20492.5
2013-02-23 12:00:00,20890.2
2013-02-23 13:00:00,20161.6
2013-02-23 14:00:00,20955.1
2013-02-23 15:00:00,21952.9
2013-02-23 16:00:00,20680.0
2013-02-23 17:00:00,22734.9
2013-02-23 18:00:00,24151.8
2013-02-23 19:00:00,21569.0
2013-02-23 20:00:00,21803.9
2013-02-23 21:00:00,21353.9
2013-02-23 22:00:00,21393.7
2013-02-23 23:00:00,25159.7
2013-02-24 00:00:00,22703.2
2013-02-24 01:00:00,21767.7
2013-02-24 02:00:00,21574.6
2013-02-24 03:00:00,22045.3
2013-02-24 04:00:00,22156.6
2013-02-24 05:00:00,21888.8
2013-02-24 06:00:00,22381.0
2013-02-24 07:00:00,21924.0
2013-02-24 08:00:00,22252.9
2013-02-24 09:00:00,22196.5
2013-02-24 10:00:00,21474.3
2013-02-24 11:00:00,20555.2
2013-02-24 12:00:00,22596.2
2013-02-24 13:00:00,21324.6
2013-02-24 14:00:00,21439.7
2013-02-24 15:00:00,21539.0
2013-02-24 16:00:00,21528.6
2013-02-24 17:00:00,22086.9
2013-02-24 18:00:00,21425.3
2013-02-24 19:00:00,20987.1
2013-02-24 20:00:00,23963.2
2013-02-24 21:00:00,19514.4
2013-02-24 22:00:00,22038.7
2013-02-24 23:00:00,20497.3
2013-02-25 00:00:00,22619.6
2013-02-25 01:00:00,21250.4
2013-02-25 02:00:00,20636.2
2013-02-25 03:00:00,20821.3
2013-02-25 04:00:00,21244.3
2013-02-25 05:00:00,21635.5
2013-02-25 06:00:00,23447.8
2013-02-25 07:00:00,23870.8
2013-02-25 08:00:00,24915.1
2013-02-25 09:00:00,24975.3
2013-02-25 10:00:00,25116.7
2013-02-25 11:00:00,24617.1
2013-02-25 12:00:00,25418.8
2013-02-25 13:00:00,24184.2
2013-02-25 14:00:00,23992.3
2013-02-25 15:00:00,22890.8
2013-02-25 16:00:00,23580.9
2013-02-25 17:00:00,24797.7
2013-02-25 18:00:00,24745.6
2013-02-25 19:00:00,22279.2
2013-02-25 20:00:00,24351.5
2013-02-25 21:00:00,23763.0
2013-02-25 22:00:00,24090.4
2013-02-25 23:00:00,23841.3
2013-02-26 00:00:00,23151.5
2013-02-26 01:00:00,22216.7
2013-02-26 02:00:00,26005.6
2013-02-26 03:00:00,23924.1
2013-02-26 04:00:00,23316.8
2013-02-26 05:00:00,22354.6
2013-02-26 06:00:00,22605.0
2013-02-26 07:00:00,24471.1
2013-02-26 08:00:00,25052.6
2013-02-26 09:00:00,24716.4
2013-02-26 10:00:00,23677.8
2013-02-26 11:00:00,24105.8
2013-02-26 12:00:00,25195.9
2013-02-26 13:00:00,25018.3
2013-02-26 14:00:00,24910.7
2013-02-26 15:00:00,27712.4
2013-02-26 16:00:00,24768.8
2013-02-26 17:00:00,24006.4
2013-02-26 18:00:00,24143.2
2013-02-26 19:00:00,24387.8
2013-02-26 20:00:00,24439.7
2013-02-26 21:00:00,23171.7
2013-02-26 22:00:00,23269.6
2013-02-26 23:00:00,21742.1
2013-02-27 00:00:00,22280.9
2013-02-27 01:00:00,22556.1
2013-02-27 02:00:00,23120.6
2013-02-27 03:00:00,22822.1
2013-02-27 04:00:00,23511.6
2013-02-27 05:00:00,24370.3
2013-02-27 06:00:00,24099.1
2013-02-27 07:00:00,22909.6
2013-02-27 08:00:00,23665.0
2013-02-27 09:00:00,23477.0
2013-02-27 10:00:00,23974.7
2013-02-27 11:00:00,26592.8
2013-02-27 12:00:00,22798.8
2013-02-27 13:00:00,23394.8
2013-02-27 14:00:00,24291.0
2013-02-27 15:00:00,23732.4
2013-02-27 16:00:00,22055.0
2013-02-27 17:00:00,22827.6
2013-02-27 18:00:00,22795.9
2013-02-27 19:00:00,24391.8
2013-02-27 20:00:00,23061.6
2013-02-27 21:00:00,24705.2
2013-02-27 22:00:00,24935.1
2013-02-27 23:00:00,24382.0
2013-02-28 00:00:00,23425.1
2013-02-28 01:00:00,22758.7
2013-02-28 02:00:00,22871.1
2013-02-28 03:00:00,24017.0
2013-02-28 04:00:00,22951.8
2013-02-28 05:00:00,23100.3
2013-02-28 06:00:00,22728.2
2013-02-28 07:00:00,22842.8
2013-02-28 08:00:00,23864.3
2013-02-28 09:00:00,23935.1
2013-02-28 10:00:00,24422.5
2013-02-28 11:00:00,24351.0
2013-02-28 12:00:00,23046.5
2013-02-28 13:00:00,21397.5
2013-02-28 14:00:00,21613.7
2013-02-28 15:00:00,23362.8
2013-02-28 16:00:00,24451.8
2013-02-28 17:00:00,23776.6
2013-02-28 18:00:00,24207.2
2013-02-28 19:00:00,24570.9
2013-02-28 20:00:00,25031.5
2013-02-28 21:00:00,24622.8
2013-02-28 22:00:00,23498.1
2013-02-28 23:00:00,25140.2
2013-03-01 00:00:00,26093.1
2013-03-01 01:00:00,25591.4
2013-03-01 02:00:00,25290.5
2013-03-01 03:00:00,25131.9
2013-03-01 04:00:00,25781.9
2013-03-01 05:00:00,24960.3
2013-03-01 06:00:00,25801.3
2013-03-01 07:00:00,25374.9
2013-03-01 08:00:00,24885.8
2013-03-01 09:00:00,25446.6
2013-03-01 10:00:00,29937.8
2013-03-01 11:00:00,27342.2
2013-03-01 12:00:00,26483.7
2013-03-01 13:00:00,28131.1
2013-03-01 14:00:00,27818.6
2013-03-01 15:00:00,27681.1
2013-03-01 16:00:00,26696.7
2013-03-01 17:00:00,25526.9
2013-03-01 18:00:00,24852.9
2013-03-01 19:00:00,25165.8
2013-03-01 20:00:00,25964.5
2013-03-01 21:00:00,25574.6
2013-03-01 22:00:00,25396.1
2013-03-01 23:00:00,25857.7
2013-03-02 00:00:00,21025.0
2013-03-02 01:00:00,19328.7
2013-03-02 02:00:00,19938.5
2013-03-02 03:00:00,19094.4
2013-03-02 04:00:00,19148.2
2013-03-02 05:00:00,20176.7
2013-03-02 06:00:00,20162.9
2013-03-02 07:00:00,20143.8
2013-03-02 08:00:00,21907.7
2013-03-02 09:00:00,22449.7
2013-03-02 10:00:00,20944.1
2013-03-02 11:00:00,22384.2
2013-03-02 12:00:00,22557.9
2013-03-02 13:00:00,23363.2
2013-03-02 14:00:00,22060.2
2013-03-02 15:00:00,22349.4
2013-03-02 16:00:00,22250.7
2013-03-02 17:00:00,22651.8
2013-03-02 18:00:00,22376.0
2013-03-02 19:00:00,21203.6
2013-03-02 20:00:00,21135.8
2013-03-02 21:00:00,21483.1
2013-03-02 22:00:00,19895.1
2013-03-02 23:00:00,19135.4
2013-03-03 00:00:00,22662.4
2013-03-03 01:00:00,20964.5
2013-03-03 02:00:00,20942.4
2013-03-03 03:00:00,19718.4
2013-03-03 04:00:00,20268.9
2013-03-03 05:00:00,20796.4
2013-03-03 06:00:00,20747.7
2013-03-03 07:00:00,21199.2
2013-03-03 08:00:00,23984.2
2013-03-03 09:00:00,21688.6
2013-03-03 10:00:00,22222.4
2013-03-03 11:00:00,21769.9
2013-03-03 12:00:00,20689.8
2013-03-03 13:00:00,19376.3
2013-03-03 14:00:00,20936.5
2013-03-03 15:00:00,20497.4
2013-03-03 16:00:00,23802.9
2013-03-03 17:00:00,22254.4
2013-03-03 18:00:00,21803.5
2013-03-03 19:00:00,22896.6
2013-03-03 20:00:00,23557.2
2013-03-03 21:00:00,24031.6
2013-03-03 22:00:00,24694.0
2013-03-03 23:00:00,24977.0
2013-03-04 00:00:00,30346.9
2013-03-04 01:00:00,24779.9
2013-03-04 02:00:00,24547.4
2013-03-04 03:00:00,25128.3
2013-03-04 04:00:00,24944.1
2013-03-04 05:00:00,24162.4
2013-03-04 06:00:00,24993.1
2013-03-04 07:00:00,26766.8
2013-03-04 08:00:00,26463.7
2013-03-04 09:00:00,25741.3
2013-03-04 10:00:00,29083.3
2013-03-04 11:00:00,26252.6
2013-03-04 12:00:00,26689.2
2013-03-04 13:00:00,24742.0
2013-03-04 14:00:00,24429.8
2013-03-04 15:00:00,24394.0
2013-03-04 16:00:00,23305.3
2013-03-04 17:00:00,22921.0
2013-03-04 18:00:00,23275.7
2013-03-04 19:00:00,26228.1
2013-03-04 20:00:00,24096.2
2013-03-04 21:00:00,24734.9
2013-03-04 22:00:00,28202.3
2013-03-04 23:00:00,28789.7
2013-03-05 00:00:00,24005.9
2013-03-05 01:00:00,24005.7
2013-03-05 02:00:00,23362.8
2013-03-05 03:00:00,23073.0
2013-03-05 04:00:00,23779.4
2013-03-05 05:00:00,24139.0
2013-03-05 06:00:00,25156.6
2013-03-05 07:00:00,27669.1
2013-03-05 08:00:00,25508.9
2013-03-05 09:00:00,25107.9
2013-03-05 10:00:00,24516.1
2013-03-05 11:00:00,25443.4
2013-03-05 12:00:00,27009.7
2013-03-05 13:00:00,26537.4
2013-03-05 14:00:00,28367.3
2013-03-05 15:00:00,25722.3
2013-03-05 16:00:00,25251.6
2013-03-05 17:00:00,25455.2
2013-03-05 18:00:00,25300.0
2013-03-05 19:00:00,26216.0
2013-03-05 20:00:00,26451.4
2013-03-05 21:00:00,26473.4
2013-03-05 22:00:00,27234.0
2013-03-05 23:00:00,26921.7
2013-03-06 00:00:00,26505.1
2013-03-06 01:00:00,25131.6
2013-03-06 02:00:00,23751.8
2013-03-06 03:00:00,24553.8
2013-03-06 04:00:00,25913.1
2013-03-06 05:00:00,26932.6
2013-03-06 06:00:00,25914.5
2013-03-06 07:00:00,24751.1
2013-03-06 08:00:00,24753.8
2013-03-06 09:00:00,26028.9
2013-03-06 10:00:00,23104.0
2013-03-06 11:00:00,23801.4
2013-03-06 12:00:00,24591.3
2013-03-06 13:00:00,24619.0
2013-03-06 14:00:00,23687.1
2013-03-06 15:00:00,25182.1
2013-03-06 16:00:00,24978.2
2013-03-06 17:00:00,25007.8
2013-03-06 18:00:00,24192.9
2013-03-06 19:00:00,24361.1
2013-03-06 20:00:00,25565.9
2013-03-06 21:00:00,24744.2
2013-03-06 22:00:00,25178.0
2013-03-06 23:00:00,25322.4
2013-03-07 00:00:00,24279.4
2013-03-07 01:00:00,24065.3
2013-03-07 02:00:00,25079.7
2013-03-07 03:00:00,26227.4
2013-03-07 04:00:00,26899.6
2013-03-07 05:00:00,26803.4
2013-03-07 06:00:00,25966.0
2013-03-07 07:00:00,25261.3
2013-03-07 08:00:00,25449.5
2013-03-07 09:00:00,24964.0
2013-03-07 10:00:00,23940.3
2013-03-07 11:00:00,24857.2
2013-03-07 12:00:00,25162.1
2013-03-07 13:00:00,25059.4
2013-03-07 14:00:00,24963.1
2013-03-07 15:00:00,25789.2
2013-03-07 16:00:00,26597.4
2013-03-07 17:00:00,26684.8
2013-03-07 18:00:00,26798.7
2013-03-07 19:00:00,25324.8
2013-03-07 20:00:00,26134.4
2013-03-07 21:00:00,25435.1
2013-03-07 22:00:00,25904.5
2013-03-07 23:00:00,23932.1
2013-03-08 00:00:00,25094.8
2013-03-08 01:00:00,23622.6
2013-03-08 02:00:00,25379.5
2013-03-08 03:00:00,24505.3
2013-03-08 04:00:00,24389.6
2013-03-08 05:00:00,23539.9
2013-03-08 06:00:00,26163.1
2013-03-08 07:00:00,24560.7
2013-03-08 08:00:00,24732.9
2013-03-08 09:00:00,24024.5
2013-03-08 10:00:00,24503.1
2013-03-08 11:00:00,25120.0
2013-03-08 12:00:00,25239.8
2013-03-08 13:00:00,25311.0
2013-03-08 14:00:00,24809.7
2013-03-08 15:00:00,24261.7
2013-03-08 16:00:00,21787.6
2013-03-08 17:00:00,24335.5
2013-03-08 18:00:00,25516.1
2013-03-08 19:00:00,27817.3
2013-03-08 20:00:00,23360.8
2013-03-08 21:00:00,23338.2
2013-03-08 22:00:00,22895.2
2013-03-08 23:00:00,23084.7
2013-03-09 00:00:00,21028.2
2013-03-09 01:00:00,20610.8
2013-03-09 02:00:00,20577.3
2013-03-09 03:00:00,21791.1
2013-03-09 04:00:00,23547.3
2013-03-09 05:00:00,23559.1
2013-03-09 06:00:00,22792.4
2013-03-09 07:00:00,23503.5
2013-03-09 08:00:00,22987.7
2013-03-09 09:00:00,23428.9
2013-03-09 10:00:00,22908.8
2013-03-09 11:00:00,23104.0
2013-03-09 12:00:00,26175.5
2013-03-09 13:00:00,22821.5
2013-03-09 14:00:00,21702.5
2013-03-09 15:00:00,21829.8
2013-03-09 16:00:00,21912.3
2013-03-09 17:00:00,22323.2
2013-03-09 18:00:00,25053.1
2013-03-09 19:00:00,23320.7
2013-03-09 20:00:00,22326.1
2013-03-09 21:00:00,22633.4
2013-03-09 22:00:00,22395.5
2013-03-09 23:00:00,21764.6
2013-03-10 00:00:00,22301.9
2013-03-10 01:00:00,21808.3
2013-03-10 02:00:00,21429.8
2013-03-10 03:00:00,18896.2
2013-03-10 04:00:00,21474.3
2013-03-10 05:00:00,21213.2
2013-03-10 06:00:00,22393.3
2013-03-10 07:00:00,21815.0
2013-03-10 08:00:00,21508.8
2013-03-10 09:00:00,21739.6
2013-03-10 10:00:00,22695.9
2013-03-10 11:00:00,23547.6
2013-03-10 12:00:00,23542.6
2013-03-10 13:00:00,23759.3
2013-03-10 14:00:00,23795.8
2013-03-10 15:00:00,23765.2
2013-03-10 16:00:00,23460.5
2013-03-10 17:00:00,22636.2
2013-03-10 18:00:00,22353.2
2013-03-10 19:00:00,23016.5
2013-03-10 20:00:00,22991.4
2013-03-10 21:00:00,25568.7
2013-03-10 22:00:00,23288.0
2013-03-10 23:00:00,24004.4
2013-03-11 00:00:00,26293.9
2013-03-11 01:00:00,25237.7
2013-03-11 02:00:00,25428.1
2013-03-11 03:00:00,26609.0
2013-03-11 04:00:00,24198.0
2013-03-11 05:00:00,23995.5
2013-03-11 06:00:00,24630.6
2013-03-11 07:00:00,25355.0
2013-03-11 08:00:00,24945.7
2013-03-11 09:00:00,27789.5
2013-03-11 10:00:00,25775.5
2013-03-11 11:00:00,25936.4
2013-03-11 12:00:00,24904.2
2013-03-11 13:00:00,26190.8
2013-03-11 14:00:00,26039.8
2013-03-11 15:00:00,25636.5
2013-03-11 16:00:00,25033.1
2013-03-11 17:00:00,24103.2
2013-03-11 18:00:00,23678.2
2013-03-11 19:00:00,22974.1
2013-03-11 20:00:00,23313.2
2013-03-11 21:00:00,22868.7
2013-03-11 22:00:00,25644.0
2013-03-11 23:00:00,26878.7
2013-03-12 00:00:00,23484.8
2013-03-12 01:00:00,23362.8
2013-03-12 02:00:00,23924.9
2013-03-12 03:00:00,24488.9
2013-03-12 04:00:00,24636.4
2013-03-12 05:00:00,24319.8
2013-03-12 06:00:00,23292.4
2013-03-12 07:00:00,23904.9
2013-03-12 08:00:00,25313.3
2013-03-12 09:00:00,24069.4
2013-03-12 10:00:00,24316.5
2013-03-12 11:00:00,23137.1
2013-03-12 12:00:00,24323.6
2013-03-12 13:00:00,25116.6
2013-03-12 14:00:00,24564.7
2013-03-12 15:00:00,24708.5
2013-03-12 16:00:00,25126.3
2013-03-12 17:00:00,25307.7
2013-03-12 18:00:00,25338.4
2013-03-12 19:00:00,25173.7
2013-03-12 20:00:00,26634.6
2013-03-12 21:00:00,26880.2
2013-03-12 22:00:00,26201.8
2013-03-12 23:00:00,25612.6
2013-03-13 00:00:00,25510.7
2013-03-13 01:00:00,26425.1
2013-03-13 02:00:00,26438.7
2013-03-13 03:00:00,27316.0
2013-03-13 04:00:00,29714.0
2013-03-13 05:00:00,26696.4
2013-03-13 06:00:00,25596.6
2013-03-13 07:00:00,26448.3
2013-03-13 08:00:00,25611.2
2013-03-13 09:00:00,27060.1
2013-03-13 10:00:00,25538.2
2013-03-13 11:00:00,24449.8
2013-03-13 12:00:00,24874.1
2013-03-13 13:00:00,25175.1
2013-03-13 14:00:00,26285.1
2013-03-13 15:00:00,26821.5
2013-03-13 16:00:00,26686.0
2013-03-13 17:00:00,26365.6
2013-03-13 18:00:00,25933.6
2013-03-13 19:00:00,25902.7
2013-03-13 20:00:00,25429.6
2013-03-13 21:00:00,24137.5
2013-03-13 22:00:00,22399.3
2013-03-13 23:00:00,22947.5
2013-03-14 00:00:00,23084.4
2013-03-14 01:00:00,21673.5
2013-03-14 02:00:00,23836.8
2013-03-14 03:00:00,23430.8
2013-03-14 04:00:00,23694.7
2013-03-14 05:00:00,23589.3
2013-03-14 06:00:00,23919.3
2013-03-14 07:00:00,25060.2
2013-03-14 08:00:00,25221.9
2013-03-14 09:00:00,26437.6
2013-03-14 10:00:00,26022.0
2013-03-14 11:00:00,24636.5
2013-03-14 12:00:00,24297.7
2013-03-14 13:00:00,23318.2
2013-03-14 14:00:00,23732.4
2013-03-14 15:00:00,23650.4
2013-03-14 16:00:00,24162.0
2013-03-14 17:00:00,24099.9
2013-03-14 18:00:00,22787.7
2013-03-14 19:00:00,23484.4
2013-03-14 20:00:00,23495.3
2013-03-14 21:00:00,23562.3
2013-03-14 22:00:00,23297.4
2013-03-14 23:00:00,24420.0
2013-03-15 00:00:00,23354.0
2013-03-15 01:00:00,23981.8
2013-03-15 02:00:00,23409.6
2013-03-15 03:00:00,25328.0
2013-03-15 04:00:00,26125.2
2013-03-15 05:00:00,26253.8
2013-03-15 06:00:00,26821.1
2013-03-15 07:00:00,27429.5
2013-03-15 08:00:00,25821.4
2013-03-15 09:00:00,26102.6
2013-03-15 10:00:00,25594.4
2013-03-15 11:00:00,26689.3
2013-03-15 12:00:00,25362.5
2013-03-15 13:00:00,25782.0
2013-03-15 14:00:00,24937.0
2013-03-15 15:00:00,26270.3
2013-03-15 16:00:00,25725.9
2013-03-15 17:00:00,25743.1
2013-03-15 18:00:00,25918.7
2013-03-15 19:00:00,24590.7
2013-03-15 20:00:00,24716.7
2013-03-15 21:00:00,25701.0
2013-03-15 22:00:00,25630.5
2013-03-15 23:00:00,27218.2
2013-03-16 00:00:00,21233.8
2013-03-16 01:00:00,22829.5
2013-03-16 02:00:00,23447.8
2013-03-16 03:00:00,23813.9
2013-03-16 04:00:00,22747.4
2013-03-16 05:00:00,22641.3
2013-03-16 06:00:00,22248.4
2013-03-16 07:00:00,21688.2
2013-03-16 08:00:00,22761.7
2013-03-16 09:00:00,22289.5
2013-03-16 10:00:00,21712.2
2013-03-16 11:00:00,22951.3
2013-03-16 12:00:00,24386.6
2013-03-16 13:00:00,23946.9
2013-03-16 14:00:00,22467.9
2013-03-16 15:00:00,22459.3
2013-03-16 16:00:00,24532.8
2013-03-16 17:00:00,21362.1
2013-03-16 18:00:00,21598.2
2013-03-16 19:00:00,22337.2
2013-03-16 20:00:00,22320.6
2013-03-16 21:00:00,24540.0
2013-03-16 22:00:00,22816.9
2013-03-16 23:00:00,25531.4
2013-03-17 00:00:00,23937.7
2013-03-17 01:00:00,23332.7
2013-03-17 02:00:00,23304.4
2013-03-17 03:00:00,21941.8
2013-03-17 04:00:00,22714.0
2013-03-17 05:00:00,21806.6
2013-03-17 06:00:00,21622.9
2013-03-17 07:00:00,21604.4
2013-03-17 08:00:00,22206.3
2013-03-17 09:00:00,21620.0
2013-03-17 10:00:00,23974.0
2013-03-17 11:00:00,22721.3
2013-03-17 12:00:00,21158.1
2013-03-17 13:00:00,21569.4
2013-03-17 14:00:00,22176.7
2013-03-17 15:00:00,23350.2
2013-03-17 16:00:00,23855.4
2013-03-17 17:00:00,24071.7
2013-03-17 18:00:00,24073.3
2013-03-17 19:00:00,24012.3
2013-03-17 20:00:00,23428.1
2013-03-17 21:00:00,22011.6
2013-03-17 22:00:00,21027.5
2013-03-17 23:00:00,20998.7
2013-03-18 00:00:00,23641.3
2013-03-18 01:00:00,24769.9
2013-03-18 02:00:00,24810.0
2013-03-18 03:00:00,24429.8
2013-03-18 04:00:00,26556.5
2013-03-18 05:00:00,26703.3
2013-03-18 06:00:00,25679.1
2013-03-18 07:00:00,25235.3
2013-03-18 08:00:00,23302.3
2013-03-18 09:00:00,25423.7
2013-03-18 10:00:00,26280.8
2013-03-18 11:00:00,26758.8
2013-03-18 12:00:00,25924.7
2013-03-18 13:00:00,27084.8
2013-03-18 14:00:00,26719.2
2013-03-18 15:00:00,24679.0
2013-03-18 16:00:00,24598.9
2013-03-18 17:00:00,24119.0
2013-03-18 18:00:00,23751.1
2013-03-18 19:00:00,22514.5
2013-03-18 20:00:00,23289.9
2013-03-18 21:00:00,22552.6
2013-03-18 22:00:00,23943.5
2013-03-18 23:00:00,23188.4
2013-03-19 00:00:00,22743.3
2013-03-19 01:00:00,22294.4
2013-03-19 02:00:00,23737.6
2013-03-19 03:00:00,24001.1
2013-03-19 04:00:00,24158.4
2013-03-19 05:00:00,24283.5
2013-03-19 06:00:00,25330.2
2013-03-19 07:00:00,26509.5
2013-03-19 08:00:00,25929.2
2013-03-19 09:00:00,24505.6
2013-03-19 10:00:00,25286.7
2013-03-19 11:00:00,25713.6
2013-03-19 12:00:00,24732.5
2013-03-19 13:00:00,22737.0
2013-03-19 14:00:00,22772.2
2013-03-19 15:00:00,25009.0
2013-03-19 16:00:00,26863.1
2013-03-19 17:00:00,24267.5
2013-03-19 18:00:00,25466.0
2013-03-19 19:00:00,24260.7
2013-03-19 20:00:00,24122.3
2013-03-19 21:00:00,24251.5
2013-03-19 22:00:00,24952.9
2013-03-19 23:00:00,24121.6
2013-03-20 00:00:00,23006.1
2013-03-20 01:00:00,24410.7
2013-03-20 02:00:00,24407.4
2013-03-20 03:00:00,23448.6
2013-03-20 04:00:00,24452.4
2013-03-20 05:00:00,25035.7
2013-03-20 06:00:00,26517.9
2013-03-20 07:00:00,25150.4
2013-03-20 08:00:00,24662.6
2013-03-20 09:00:00,25177.9
2013-03-20 10:00:00,26434.0
2013-03-20 11:00:00,27368.7
2013-03-20 12:00:00,27538.8
2013-03-20 13:00:00,28791.5
2013-03-20 14:00:00,25387.8
2013-03-20 15:00:00,25515.0
2013-03-20 16:00:00,23615.5
2013-03-20 17:00:00,25224.9
2013-03-20 18:00:00,25566.4
2013-03-20 19:00:00,26640.4
2013-03-20 20:00:00,25145.0
2013-03-20 21:00:00,24178.9
2013-03-20 22:00:00,27961.3
2013-03-20 23:00:00,24882.4
2013-03-21 00:00:00,25278.1
2013-03-21 01:00:00,23300.3
2013-03-21 02:00:00,23284.9
